X Coordinate (km),Y Coordinate (km),Measured Depth (m),Deviation (deg),Abandoned (True/False),Surface-Casing Weight (kg/m),Production-Casing Size (mm),Cumulative GAS Prod. (e3m3),Month Well Spudded,Classification,Emission Rate (m3/day)
453.5,281.8,661.9,,False,35.7,139.7,32683.5,255.0,Non Serious,46.734591039274264
152.3,1156.4,165.2,,False,,,32683.3,0.0,Non Serious,49.75047318005883
267.6,628.3,2259.1,15.13885397210487,True,60.3,139.7,32683.6,0.0,Serious,60.89335082622415
637.8,256.1,1017.0,,False,35.7,139.7,32683.6,276.0,Non Serious,41.74798063078315
578.4,268.5,,,True,35.7,139.7,32683.5,0.0,Non Serious,48.79566810682472
360.1,338.4,1049.2,5.202236242208003,True,53.6,,32683.5,474.0,Serious,73.95918001130248
122.6,1128.2,1393.2,6.947364048049934,True,,,,403.0,Serious,52.12176929508901
316.8,601.0,1111.8,,True,35.7,139.7,,0.0,Non Serious,23.66697612701456
401.8,499.4,747.5,,True,,114.3,32683.5,550.1,Serious,50.45642416255745
415.8,276.3,,,False,,114.3,32683.3,0.0,Non Serious,38.21149597856428
609.5,423.1,674.3,,True,48.7,177.8,,172.8,Non Serious,37.4708595800407
555.0,441.3,1126.3,,True,35.7,139.7,32683.5,251.0,Non Serious,38.393196832064845
444.4,233.4,1464.5,9.824964123600672,True,35.7,139.7,32683.6,438.0,Serious,59.77163274966563
555.0,440.9,,,True,35.7,139.7,32683.6,255.0,Non Serious,44.784664957275076
128.2,1088.6,1456.6,,False,53.6,177.8,32683.5,434.2,Serious,55.47122595993931
591.2,449.8,1502.2,38.59908798588885,True,,177.8,32683.6,246.0,Non Serious,37.30077266326053
633.8,251.9,,24.441715733778295,True,35.7,114.3,32683.5,0.0,Serious,76.26491052527184
105.9,1186.1,,9.318761589077141,True,53.6,177.8,32683.5,329.0,Serious,51.884002764457534
556.6,441.7,3402.8,44.705391776301404,True,35.7,139.7,32683.6,533.0,Serious,70.34063412497574
526.9,377.4,3448.4,66.69765151646436,False,35.7,139.7,32683.5,0.0,Serious,56.48575268618647
289.7,618.0,1480.9,12.923490881726478,True,,177.8,32683.6,505.7,Serious,62.308583845763145
587.8,724.9,,,True,25.3,114.3,,0.0,Non Serious,47.52477028028734
497.0,208.3,460.1,,True,,114.3,32683.5,125.0,Non Serious,42.58965632352971
582.1,566.9,2773.4,37.66518344725249,True,53.6,177.8,32683.6,0.0,Serious,54.16481900889969
396.6,110.7,,,True,35.7,114.3,,388.0,Serious,52.80725635173129
275.4,490.8,,41.68547361015573,True,35.7,139.7,32683.7,0.0,Serious,55.70942469605542
410.4,735.8,,42.011022655882044,True,35.7,114.3,,0.0,Serious,64.86049610141347
535.6,161.7,952.7,9.282947959775731,True,53.6,177.8,32683.5,380.8,Serious,55.74865732007086
538.6,528.5,2316.3,2.023801667276959,True,35.7,114.3,32683.5,0.0,Non Serious,46.7644606713694
571.8,205.2,,15.131372833055226,True,35.7,139.7,32683.5,0.0,Serious,53.52132077765779
625.9,405.5,1964.3,6.304454130587613,True,35.7,139.7,32683.7,216.0,Non Serious,45.1410500681603
509.3,290.9,5200.4,72.22525944400734,False,35.7,114.3,32683.7,981.3,Serious,67.80619335445718
309.2,373.0,,,False,,139.7,32683.5,0.0,Non Serious,48.33391421666779
294.3,548.7,2504.7,47.479023777123096,False,,177.8,32683.6,0.0,Serious,51.23793486470936
14.3,713.4,1900.0,45.094065452066175,True,,139.7,32683.5,0.0,Non Serious,32.592864105745704
479.0,107.3,,23.36234474508551,True,25.3,114.3,32683.6,483.8,Serious,52.917659973144
398.0,313.9,924.8,,False,25.3,114.3,,0.0,Non Serious,43.1175873770559
525.5,381.7,,,True,35.7,139.7,,0.0,Non Serious,26.7472015369996
67.3,865.2,564.6,3.078504880747117,False,35.7,139.7,32683.5,0.0,Non Serious,48.972124055429006
554.2,149.4,2004.0,25.097938303902602,True,25.3,114.3,32683.5,421.2,Serious,60.26158606831126
615.7,476.4,614.4,,False,,,,0.0,Non Serious,43.335833988046005
637.9,460.2,1050.0,,False,62.5,,32683.5,209.7,Non Serious,43.81693789958294
620.7,531.4,1678.6,,False,48.1,177.8,32683.5,370.0,Serious,54.334650468097664
574.5,379.7,1759.8,,True,35.7,139.7,32683.5,0.0,Serious,64.86022197240112
85.2,632.4,3384.6,,True,53.6,114.3,32683.5,331.4,Serious,57.389216966709455
366.2,384.9,,,True,35.7,139.7,32683.5,0.0,Non Serious,40.906084754814444
154.1,916.7,,,True,35.7,139.7,32683.5,0.0,Serious,63.30196920857753
536.0,391.0,532.5,,False,,177.8,,137.3,Non Serious,37.6740729624332
434.2,641.7,1018.6,,True,,139.7,32683.6,0.0,Non Serious,46.55403335822109
436.1,303.0,601.5,,False,35.7,139.7,,148.6,Non Serious,33.29368573348644
453.0,353.5,459.4,,True,35.7,139.7,,100.0,Non Serious,48.79491207242276
495.9,567.1,643.2,27.477763462453794,True,25.3,114.3,32683.5,322.0,Serious,55.736977634592655
468.3,647.0,1031.3,9.315618731164566,False,25.3,114.3,32683.5,259.4,Non Serious,44.78943313184206
593.4,466.6,646.0,,False,48.1,177.8,32683.5,0.0,Non Serious,38.997113925181864
596.8,536.0,1120.0,,False,48.1,177.8,,0.0,Non Serious,35.81627481798127
298.5,761.8,,,False,35.7,,,180.0,Non Serious,43.84350177904654
474.0,89.0,,,False,35.7,139.7,32683.5,0.0,Non Serious,37.2901280418981
94.5,1075.0,,,False,53.6,139.7,32683.6,274.3,Non Serious,48.842675611647195
436.3,652.8,995.0,19.390693097906187,False,48.1,177.8,32683.5,236.5,Non Serious,40.083990266820244
620.1,544.1,1994.8,30.24044694894282,True,48.7,177.8,32683.6,0.0,Serious,59.921721330166804
429.7,647.6,607.5,,False,35.7,114.3,,0.0,Non Serious,46.29610789175836
609.3,458.2,1224.0,,False,25.3,114.3,32683.6,270.0,Non Serious,35.24783548707747
521.1,418.7,,,True,,114.3,32683.5,0.0,Serious,59.61477766352205
107.4,1165.3,600.5,,True,,,32683.5,0.0,Non Serious,40.041999939925994
320.7,888.5,690.0,,True,25.3,114.3,,0.0,Non Serious,46.98424098089688
544.8,272.9,1459.0,,True,35.7,139.7,32683.5,537.6,Serious,54.09604656433547
105.9,1089.2,,9.540376888700674,True,53.6,177.8,32683.6,0.0,Serious,59.9016660730411
218.3,618.7,432.9,,True,,139.7,,115.0,Non Serious,37.341357600032325
545.4,416.1,2247.1,34.60190175955523,True,25.3,114.3,32683.6,585.4,Serious,59.72816792352428
610.7,418.8,,,False,35.7,139.7,,0.0,Non Serious,44.597319766724056
536.0,120.9,,,True,35.7,114.3,32683.3,180.0,Non Serious,27.800192995086732
399.2,500.9,,,True,,177.8,32683.5,0.0,Non Serious,43.555975746772305
590.2,467.7,,,False,,139.7,32683.5,0.0,Non Serious,38.12435501304314
430.0,353.3,2256.1,63.679783203636234,True,,114.3,32683.7,930.2,Serious,67.45709520701686
52.6,691.6,,,True,35.7,139.7,,0.0,Serious,54.17903074371475
297.7,667.7,,,False,35.7,139.7,32683.5,0.0,Serious,63.773257903567
478.7,104.7,504.6,,False,,114.3,32683.5,0.0,Non Serious,47.728637109510224
440.0,370.1,,,True,,177.8,32683.5,0.0,Non Serious,44.7961759094909
429.1,202.8,,23.83906807037222,True,35.7,139.7,32683.5,0.0,Non Serious,29.145719550276475
406.6,201.8,,,True,35.7,139.7,32683.6,0.0,Serious,51.85866999047978
291.6,482.9,1900.9,,True,53.6,177.8,32683.5,531.9,Serious,54.759458894585315
632.2,524.4,628.7,23.36133699606877,True,53.6,177.8,,776.0,Serious,63.477474747407975
348.1,933.0,757.7,,False,48.1,177.8,32683.6,0.0,Non Serious,40.91717395020112
296.4,838.6,536.3,,True,35.7,139.7,32683.5,0.0,Serious,64.4828613977973
115.9,1093.3,1088.1,,True,,139.7,,0.0,Non Serious,44.37873968756312
512.4,501.0,865.0,,True,25.3,114.3,32683.5,484.5,Serious,58.18650257866153
232.4,541.3,,,True,35.7,114.3,32683.5,0.0,Serious,56.83864498602335
10.9,731.0,607.1,,True,35.7,139.7,32683.6,205.0,Non Serious,43.816039255490665
569.7,601.8,,,False,35.7,114.3,,0.0,Non Serious,32.65589156257745
614.8,475.9,,48.975980963243515,True,35.7,139.7,32683.5,0.0,Non Serious,48.75480632947568
317.6,469.9,821.4,,True,,177.8,32683.5,0.0,Serious,51.225075066061834
348.7,697.9,600.2,,True,81.1,177.8,32683.5,438.0,Serious,64.79349141433218
252.9,461.4,1355.7,45.669631648670034,True,59.5,114.3,32683.6,0.0,Serious,64.01030914429843
389.7,493.9,625.6,,False,35.7,139.7,,94.0,Non Serious,40.139918125426384
617.4,282.4,1254.9,,True,35.7,114.3,32683.6,455.9,Serious,50.137452644807254
534.0,104.2,2613.4,43.744511041002525,True,35.7,139.7,32683.7,0.0,Serious,59.12420336803198
595.5,502.4,607.0,,False,,114.3,,284.0,Non Serious,32.65585435090831
416.3,393.5,619.0,,True,35.7,114.3,,219.0,Non Serious,49.52632616563317
602.5,548.5,1838.3,,True,,177.8,32683.5,0.0,Non Serious,48.992869371212635
122.1,818.5,2210.4,,True,35.7,114.3,32683.5,416.3,Serious,53.28932649366958
155.7,759.7,548.9,,True,35.7,139.7,,270.0,Non Serious,42.519260342174256
438.6,635.6,527.5,,True,25.3,114.3,32683.5,394.0,Serious,66.66253972903249
515.3,424.5,1925.6,37.960099478389225,True,25.3,114.3,32683.7,733.1,Serious,60.393393249980825
553.0,443.6,1446.8,11.132087715525696,True,35.7,139.7,32683.6,0.0,Serious,50.90607051847951
551.9,299.8,2858.5,45.06665336442752,True,35.7,114.3,32683.6,437.6,Serious,50.59118790421615
516.0,654.9,1745.0,,False,,114.3,32683.6,0.0,Non Serious,46.6256839145009
613.9,582.9,1680.8,38.48822658666723,True,48.1,177.8,32683.6,0.0,Serious,78.18372022535047
503.6,115.7,1661.1,,True,35.7,139.7,,0.0,Non Serious,47.559059346171225
419.1,365.7,607.0,,True,35.7,139.7,32683.5,0.0,Non Serious,47.15124696651234
81.7,957.8,2974.6,26.58881676244915,True,35.7,114.3,32683.6,440.7,Serious,55.48124649451736
592.1,457.0,735.3,,True,53.6,177.8,,0.0,Non Serious,43.81654440698728
547.8,411.2,750.7,,False,,139.7,32683.6,0.0,Non Serious,42.587167581833825
161.6,990.2,571.7,,False,,114.3,,0.0,Non Serious,37.050829770768736
126.7,1169.8,,,True,53.6,,32683.6,0.0,Serious,50.430879561996576
524.3,170.4,3541.5,,True,35.7,139.7,32683.5,318.0,Non Serious,39.73231384108638
482.8,561.6,976.4,,True,25.3,114.3,,474.0,Serious,55.105274034024596
510.1,127.7,2381.4,,True,35.7,139.7,32683.5,796.0,Serious,52.02972152153861
524.2,451.7,434.7,,False,,114.3,32683.3,70.2,Non Serious,37.279369341423354
510.4,524.7,539.9,,False,25.3,114.3,,115.2,Non Serious,47.660599515002446
562.4,328.1,160.2,,True,35.7,139.7,,0.0,Non Serious,49.72406236356975
640.2,479.5,1329.8,38.0765148748156,True,,177.8,,370.0,Serious,50.9159323485965
214.9,615.8,626.0,,True,,139.7,32683.3,121.5,Non Serious,46.58961194494692
609.7,634.1,1604.7,30.510494492845712,True,96.7,,32683.5,416.1,Serious,56.351791501471446
527.1,599.9,1370.8,,True,25.3,114.3,32683.5,184.0,Non Serious,45.90483038226091
605.5,203.1,1446.9,,True,35.7,114.3,,668.0,Serious,61.359338473456106
613.5,576.7,667.0,,False,48.1,177.8,,0.0,Non Serious,46.7389966603736
336.3,823.5,,,True,25.3,,32683.3,92.2,Non Serious,47.23416075567043
412.6,391.2,1916.9,,True,,114.3,32683.7,652.1,Serious,61.01806237481439
131.7,1129.1,2610.3,67.88399677069229,True,,,32683.6,776.0,Serious,57.22505065773934
345.8,373.0,1625.0,23.928324177967525,True,35.7,139.7,32683.6,461.0,Serious,57.410051809841185
477.8,506.3,1811.7,41.20193159855396,False,35.7,139.7,32683.6,238.5,Non Serious,25.267426149420423
453.7,534.5,,13.009425875466317,True,25.3,114.3,32683.6,0.0,Serious,53.16790351726625
499.8,125.4,1006.7,34.02527129237235,True,35.7,139.7,32683.5,396.9,Serious,50.29150420709308
592.8,514.6,,45.425801586485186,True,48.1,177.8,32683.5,486.0,Serious,56.43286723481624
582.4,603.2,,,False,53.6,177.8,,103.0,Non Serious,48.11789658480928
604.1,593.7,471.5,,True,48.1,177.8,,0.0,Non Serious,47.489413371578195
506.4,168.9,,13.63244927356552,True,,114.3,,176.0,Non Serious,39.478771983762876
609.3,671.5,636.2,,False,96.7,,,0.0,Non Serious,39.91870654323354
608.2,491.2,,17.438038409924598,True,48.1,177.8,32683.6,544.0,Serious,66.22306899057034
340.4,368.1,,,True,,139.7,,0.0,Non Serious,46.66118888536496
400.7,451.5,160.9,,False,35.7,139.7,32683.5,0.0,Non Serious,33.10548479323088
500.5,125.3,736.0,,False,35.7,139.7,32683.5,270.0,Non Serious,47.488679110307196
500.9,117.8,1149.8,,True,35.7,139.7,32683.5,0.0,Non Serious,44.338980557735354
297.1,348.6,2205.9,42.95625453902288,True,,139.7,32683.6,0.0,Serious,57.97461174887966
205.3,621.3,2199.7,,False,,177.8,32683.5,0.0,Non Serious,47.23300096854988
471.7,239.1,2226.8,,True,,114.3,32683.7,0.0,Serious,52.1884397486816
613.7,202.3,2244.3,,True,,114.3,32683.5,0.0,Non Serious,48.32991481624004
242.5,575.4,,,False,53.6,177.8,32683.5,89.3,Non Serious,35.64516535059171
62.4,666.9,491.7,,False,35.7,139.7,,0.0,Non Serious,29.998576338919815
331.1,495.3,3292.4,45.05550353322339,True,35.7,139.7,32683.6,649.4,Serious,59.956892529557905
238.6,750.6,1351.4,14.538428071025642,True,35.7,139.7,32683.6,0.0,Serious,67.70994350072465
446.9,544.7,944.8,,True,,177.8,32683.5,437.0,Serious,56.8991499121703
640.8,416.7,1706.2,0.41079241350567747,True,,114.3,32683.5,720.4,Serious,51.96708074598129
630.7,586.6,,11.348264289640774,True,48.7,177.8,32683.6,0.0,Serious,59.46313397746211
627.2,339.6,460.2,,True,35.7,139.7,32683.3,0.0,Non Serious,35.62988454847826
317.1,769.3,2264.1,31.216792517134305,True,53.6,177.8,32683.6,0.0,Non Serious,33.74169490349496
316.8,777.6,2505.6,28.997255209093908,True,35.7,,32683.5,561.7,Serious,50.594891315709454
593.8,531.2,2880.7,43.273941240517175,True,,177.8,32683.5,738.0,Serious,62.949000172333605
621.9,376.2,571.0,,True,35.7,139.7,,0.0,Non Serious,46.29447181130691
406.9,208.5,,,True,35.7,139.7,,179.0,Non Serious,49.178230341115686
602.5,476.4,,,True,48.1,177.8,32683.3,120.0,Non Serious,44.14295184275778
607.0,487.8,,,False,,,32683.5,0.0,Non Serious,40.09441141857237
613.4,592.7,,73.45507747157235,True,48.1,177.8,32683.7,0.0,Serious,53.72090988294931
390.5,595.1,830.0,,False,35.7,114.3,,216.0,Non Serious,44.91154312849941
567.6,394.8,,,True,,114.3,32683.5,0.0,Non Serious,38.73274523375982
489.0,291.9,5370.3,75.68742100572427,True,25.3,114.3,32683.7,0.0,Serious,63.40682700184424
594.3,472.1,,45.01536168570528,True,48.1,177.8,32683.6,0.0,Serious,57.75579302900596
590.0,597.4,,,False,48.1,177.8,32683.3,0.0,Non Serious,41.02906941101554
499.4,201.4,,,False,,114.3,32683.5,0.0,Non Serious,37.36738666420146
574.2,604.9,950.0,0.5053321656340295,True,48.1,177.8,32683.6,0.0,Serious,57.08590275994705
555.3,442.6,1565.8,,True,29.8,114.3,32683.6,0.0,Serious,51.69342451133248
369.3,331.9,1011.2,,False,,177.8,,0.0,Serious,51.61602031999234
147.1,759.7,,,False,35.7,139.7,,159.5,Non Serious,41.890522269331726
634.7,401.6,2191.0,62.928862646468076,True,,114.3,32683.6,270.0,Non Serious,31.479097320975306
526.4,98.3,637.4,,True,71.4,139.7,32683.5,378.3,Serious,62.99158309497342
609.5,672.8,932.6,,True,25.3,114.3,32683.5,547.6,Serious,62.820561738800414
100.9,1066.8,1992.2,,True,53.6,139.7,,247.2,Non Serious,43.635303795934206
478.1,358.0,814.9,23.25455082913077,True,35.7,139.7,32683.6,671.0,Serious,59.8087278524512
114.4,1183.7,,,False,,,,0.0,Non Serious,44.18277155297013
379.7,636.2,,,False,29.8,114.3,32683.6,0.0,Non Serious,38.89343562019334
595.1,600.4,458.1,,False,53.6,177.8,32683.5,0.0,Non Serious,40.11412935902127
559.6,752.5,1070.6,,True,,114.3,32683.5,302.0,Non Serious,41.23084907302238
616.9,332.5,880.2,30.085640247955762,False,35.7,139.7,32683.7,416.3,Serious,66.56152920982892
439.2,633.2,388.2,,False,48.1,,,0.0,Non Serious,40.37606597577552
318.5,446.4,,,False,35.7,139.7,32683.5,0.0,Non Serious,48.47260039775756
538.1,527.6,555.8,,True,,114.3,,0.0,Non Serious,46.83883027541858
573.9,595.9,,,True,53.6,177.8,,0.0,Non Serious,30.719075406622817
305.7,454.7,2693.4,,True,,139.7,32683.5,0.0,Serious,53.32898476930811
54.8,783.0,503.9,,False,35.7,139.7,32683.5,0.0,Non Serious,42.56217988928162
611.0,592.0,959.1,,False,48.1,177.8,,199.1,Non Serious,42.64307740312325
445.7,280.2,,,True,,114.3,,0.0,Non Serious,45.85669305463183
598.3,459.5,,,True,53.6,177.8,32683.6,768.6,Serious,56.27157037258705
293.5,408.4,,23.83084328793219,False,35.7,139.7,32683.7,0.0,Serious,60.2055963730022
502.8,380.3,3070.6,40.14848631786254,True,35.7,139.7,32683.5,484.0,Serious,54.68100617005719
396.8,493.3,1065.0,,True,,177.8,32683.6,0.0,Serious,57.44244465920559
515.2,117.8,926.0,,True,35.7,139.7,32683.5,238.2,Non Serious,49.73834824120205
281.8,319.2,158.6,,True,59.5,177.8,,54.8,Non Serious,37.72479136728563
591.3,537.4,1942.2,41.14784519213541,True,53.6,177.8,32683.5,0.0,Serious,56.20622074706859
570.6,605.0,,,False,48.1,177.8,,0.0,Serious,52.63626284191602
36.0,701.8,1175.6,,True,,139.7,32683.5,0.0,Serious,65.02203091229683
597.3,597.3,,,False,57.5,177.8,32683.5,0.0,Serious,66.01990442042583
588.6,607.1,,,False,53.6,177.8,32683.6,0.0,Non Serious,22.733021134575644
601.4,551.2,460.7,,True,53.6,177.8,32683.5,0.0,Non Serious,44.99537492464914
326.8,470.4,1045.0,,False,35.7,139.7,32683.5,200.3,Non Serious,21.263013057299062
499.5,368.0,1370.0,35.26965184653705,True,35.7,114.3,32683.6,819.0,Serious,59.975618099918634
580.6,721.5,638.3,,True,96.7,,,0.0,Serious,54.38979288846159
174.3,535.8,558.9,,False,59.5,177.8,,155.2,Non Serious,47.14274012338691
603.6,530.4,599.8,15.547308243202618,True,,177.8,32683.6,246.0,Non Serious,42.123089295539934
539.6,149.6,1015.0,40.22439465274921,True,35.7,139.7,32683.5,450.8,Serious,54.609529226153875
602.9,602.8,543.0,,False,53.6,177.8,32683.3,115.0,Non Serious,39.80690357525071
621.9,375.7,2205.7,,True,48.1,177.8,32683.6,624.5,Serious,54.803261208623184
310.4,458.1,1465.4,,False,,139.7,32683.5,255.0,Non Serious,42.87678305318319
122.7,1164.6,,,True,53.6,177.8,32683.6,0.0,Serious,67.33990183199016
281.9,467.5,,,False,,114.3,,0.0,Non Serious,37.098837428408835
315.1,455.4,,,True,,139.7,,0.0,Serious,64.95863049398707
344.8,191.9,2188.3,7.98601187555393,False,,177.8,,255.0,Non Serious,45.94111925920844
574.0,522.0,1209.5,,True,25.3,114.3,32683.5,432.0,Serious,59.914168339590205
575.9,609.3,690.0,,True,48.1,177.8,32683.5,0.0,Non Serious,40.49723417277718
365.1,568.5,,,True,35.7,139.7,32683.5,0.0,Serious,67.26028690544385
565.2,457.1,1065.7,13.077214328692845,True,35.7,139.7,,0.0,Non Serious,43.562118531266485
562.1,418.4,880.0,,True,,114.3,,179.0,Non Serious,46.88595115109566
425.4,360.0,534.5,,True,,139.7,32683.3,134.9,Non Serious,38.2176105336608
328.6,249.1,1074.4,,False,35.7,114.3,,284.7,Non Serious,34.88203724851034
286.1,574.9,2342.6,47.67370004463433,True,35.7,114.1,32683.5,0.0,Serious,55.295546962187395
294.4,463.9,,,True,,139.7,,0.0,Non Serious,37.489497209809755
422.4,503.6,,51.1978286403826,True,,177.8,32683.7,0.0,Serious,61.84699715963188
567.1,612.0,1594.6,,True,29.8,114.3,32683.5,0.0,Serious,51.99706456683159
593.5,514.6,,,True,48.1,177.8,32683.5,371.6,Serious,63.19149463854951
97.9,956.2,622.7,,True,53.6,139.7,32683.3,0.0,Non Serious,41.226174748004695
374.9,644.6,1000.4,,True,,114.3,32683.5,0.0,Non Serious,42.274516125770646
635.8,405.1,,35.74208313238579,True,53.6,139.7,32683.6,0.0,Serious,58.040952771030916
199.0,501.7,3225.3,34.28940426798651,True,35.7,114.3,32683.6,943.1,Serious,54.89966003865485
432.4,652.9,,,True,53.6,177.8,32683.5,0.0,Serious,52.11642570063403
519.4,222.4,394.8,,True,35.7,139.7,32683.3,0.0,Non Serious,47.74934684153319
193.3,593.1,934.8,,True,35.7,139.7,,284.8,Non Serious,25.516552729401035
135.7,1108.8,3280.1,2.168644564015202,True,48.1,139.7,32683.6,0.0,Non Serious,39.67162353627852
35.6,778.8,618.7,,True,,177.8,32683.5,128.2,Non Serious,42.67346699019351
70.3,721.3,754.6,37.66516935869291,True,53.6,177.8,32683.6,845.4,Serious,63.28995595066456
460.6,274.6,1822.6,41.14784519213541,False,,114.3,32683.5,370.0,Serious,50.455164032812796
585.6,609.3,2178.9,13.169727591935498,True,48.1,177.8,32683.5,344.0,Serious,55.00354986967111
589.0,531.8,514.0,,True,60.3,177.8,,103.0,Non Serious,47.964221657312684
352.8,355.8,,,False,41.6,139.7,,0.0,Non Serious,48.325771932470516
184.3,673.9,825.5,,True,,177.8,32683.5,276.1,Non Serious,40.49554038901326
638.3,460.0,2404.8,,True,62.5,,32683.5,0.0,Serious,60.86798724053183
579.9,540.8,1573.5,35.27311852900726,True,35.7,139.7,32683.6,545.0,Serious,70.19876011176352
471.1,431.1,2530.9,,True,35.7,,,616.1,Serious,59.47557277747629
620.8,551.4,1586.6,8.143198849239731,True,48.7,177.8,32683.5,0.0,Serious,65.36353212910726
424.3,285.8,1373.1,41.18893480699832,True,,114.3,32683.5,696.5,Serious,51.13793600220464
604.4,483.0,514.9,,True,53.6,177.8,,276.0,Non Serious,35.91531381041703
534.6,528.2,,,True,,177.8,32683.3,0.0,Non Serious,49.664139331040026
556.6,441.7,,,True,35.7,139.7,32683.5,0.0,Serious,59.38258363241566
500.7,170.9,824.0,36.16952710365425,True,,139.7,32683.6,0.0,Serious,58.369068934597664
606.8,527.5,1924.5,27.461437576646688,True,48.1,177.8,32683.7,435.6,Serious,50.439140909805616
539.6,564.1,926.3,9.898064691882592,True,25.3,114.3,32683.5,0.0,Serious,51.73293857851486
548.4,511.7,,,False,25.3,114.3,32683.6,0.0,Non Serious,37.50842405217288
388.0,813.3,,,False,25.3,114.3,32683.5,0.0,Non Serious,44.28506714110429
642.4,284.3,754.9,,True,35.7,114.3,,0.0,Serious,54.03258000139091
635.9,459.0,786.3,,True,62.5,,,0.0,Non Serious,40.87526279731957
635.2,587.7,,,True,,177.8,32683.3,103.0,Non Serious,39.53905653497066
532.8,393.5,628.4,,True,,177.8,32683.5,331.4,Serious,56.54045152001184
556.0,441.1,3363.7,73.76308348552739,True,35.7,139.7,32683.7,0.0,Serious,53.540824328955004
496.5,87.8,,,False,48.1,139.7,32683.3,0.0,Non Serious,43.073441533015156
601.2,458.5,2327.4,0.9142782195539898,True,48.1,177.8,32683.6,0.0,Serious,52.30377207699123
321.8,258.4,,39.67548017926095,True,,139.7,32683.5,0.0,Serious,67.25163625010833
275.6,594.4,1483.2,5.336874815715927,True,53.5,177.8,32683.7,401.5,Serious,51.25051758887784
485.7,296.2,532.0,,False,35.7,139.7,,124.3,Non Serious,32.706853062522825
135.1,1123.5,2510.0,,True,35.7,139.7,32683.6,0.0,Serious,54.195424689399516
611.2,456.5,,,True,62.5,,32683.5,0.0,Serious,77.6073756590442
526.4,98.3,1418.0,,True,71.4,139.7,32683.5,295.5,Non Serious,40.27837206244293
299.3,431.4,545.3,3.795163512922796,True,41.7,114.3,32683.6,0.0,Non Serious,48.97113061151341
602.2,596.0,830.4,,False,48.1,177.8,32683.5,0.0,Non Serious,43.48102911136432
211.1,593.3,674.0,,True,35.7,139.7,32683.5,0.0,Non Serious,45.96566018776691
606.1,167.0,,,False,,114.3,,0.0,Non Serious,48.97206967126469
411.6,193.0,456.9,,True,35.7,139.7,32683.5,0.0,Serious,50.48083383602303
238.0,599.8,1571.5,39.69144975096776,False,41.6,139.7,32683.5,0.0,Non Serious,49.81544438074557
533.2,393.5,4040.0,30.957408437215847,False,,177.8,32683.6,494.3,Serious,54.002860822171186
627.7,402.8,1007.0,46.86373151986171,False,35.7,139.7,,239.0,Non Serious,43.52379338715685
322.7,252.2,1091.5,,True,,139.7,32683.5,375.3,Serious,52.65212448282443
649.6,255.9,1813.3,3.098937438269569,True,35.7,139.7,32683.6,476.0,Serious,51.807927034198286
602.8,530.9,2014.0,39.12690085813835,True,,177.8,32683.6,466.0,Serious,57.7786479309341
